ts,source,symbol,side,rsi_value,change_24h,oracle_type,btc_bias,entry_price,f_strength,f_chase,f_regime,confirm_would_fire,confluence_count,repeat_n,adx_value,adx_regime,btc_adx_regime,decision,outcome,ret_pct,r_mult,mfe_pct,mae_pct,hours,confirm_fired,confirm_outcome,confirm_r,alt_outcome,alt_r
2026-07-12T22:50:45.649029-05:00,rsi_extreme,SOXL-USDT,buy,12.6,-8.99,,,177.81,True,True,,False,,2,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-12T22:55:05.373342-05:00,rsi_extreme,MU-USDT,buy,14.3,-4.72,,,932.24,True,True,,False,,2,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-12T23:02:17.222512-05:00,rsi_extreme,SKHY-USDT,buy,9.1,-7.34,,,158.72,True,True,,False,,1,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-12T23:20:56.274190-05:00,rsi_extreme,SKHYNIX-USDT,buy,6.5,-12.81,,,1290.67,True,True,,False,,3,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-12T23:49:38.469693-05:00,rsi_extreme,XAG-USDT,buy,13.4,-2.77,,,58.21,True,True,,False,,3,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T00:22:42.544787-05:00,rsi_extreme,DRAM-USDT,buy,9.0,-9.01,,,57.27,True,True,,False,,3,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T00:24:10.303448-05:00,rsi_extreme,EWY-USDT,buy,6.9,-8.5,,,167.6,True,True,,False,,3,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T00:34:16.425083-05:00,rsi_extreme,SNDK-USDT,buy,12.0,-7.8,,,1803.46,True,True,,False,,3,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T00:55:48.214300-05:00,rsi_extreme,MU-USDT,buy,10.4,-5.61,,,924.63,True,True,,False,,3,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T00:55:50.051407-05:00,rsi_extreme,SOXL-USDT,buy,12.7,-11.0,,,174.4,True,True,,False,,3,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T01:03:02.016798-05:00,rsi_extreme,SKHY-USDT,buy,14.1,-7.34,,,158.78,True,True,,False,,2,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T01:07:21.481705-05:00,rsi_extreme,XAU-USDT,buy,14.3,-1.4,,,4049.05,True,True,,False,,2,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T01:08:49.997799-05:00,rsi_extreme,1000XEC-USDT,sell,93.0,29.36,,,0.006657,True,True,,False,,1,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T01:20:21.215648-05:00,rsi_extreme,SKHYNIX-USDT,buy,5.3,-14.57,,,1259.82,True,True,,False,,4,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T01:50:42.468068-05:00,rsi_extreme,XAG-USDT,buy,14.9,-2.88,,,58.07,True,True,,False,,4,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T01:59:20.935722-05:00,rsi_extreme,PAXG-USDT,buy,14.9,-1.22,,,4047.4,True,True,,False,,1,51.9,trending_strong,bull_ranging_calm,pending_confirm,open,-0.518,-0.104,1.234,1.559,72.0,no,,,open,-0.104
2026-07-13T02:23:46.181406-05:00,rsi_extreme,DRAM-USDT,buy,12.5,-9.08,,,57.1,True,True,,False,,4,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T02:23:48.030715-05:00,rsi_extreme,EWY-USDT,buy,9.8,-7.84,,,168.41,True,True,,False,,4,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T02:56:42.516606-05:00,rsi_extreme,MU-USDT,buy,11.4,-5.76,,,919.27,True,True,,False,,4,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T03:01:01.174780-05:00,rsi_extreme,SAMSUNG-USDT,buy,13.5,-9.21,,,173.05,True,True,,False,,1,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-13T03:02:29.754882-05:00,rsi_extreme,SKHY-USDT,buy,11.7,-10.02,,,154.23,True,True,,False,,3,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-13T03:21:05.199950-05:00,rsi_extreme,SKHYNIX-USDT,buy,13.5,-14.79,,,1259.85,True,True,,False,,5,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-13T03:28:16.105748-05:00,rsi_extreme,KITE-USDT,sell,90.3,21.65,,,0.1376,True,True,,False,,1,56.7,trending_strong,bull_indecisive,pending_confirm,win_full,7.5,1.5,10.56,4.215,22.4,yes,win_full,1.5,win_full,1.375
2026-07-13T07:43:07.197974-05:00,rsi_extreme,LUMIA-USDT,buy,8.0,-37.3,,,0.0749,True,True,,False,,1,39.5,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,6.048,2.163,0.3,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-13T09:00:53.173488-05:00,oraclealgo,BTC-USDT,sell,,,BOS,stale-bull,62354.7,,,,,1,3,,,bull_indecisive,no_bias,loss_sl,-1.5,-1.0,0.847,1.971,22.5,,,,loss_sl,-1.0
2026-07-13T09:42:34.674626-05:00,rsi_extreme,LUMIA-USDT,buy,13.4,-35.44,,,0.0782,True,True,,False,,2,44.2,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.292,5.946,6.1,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-13T09:42:35.845994-05:00,rsi_extreme,LUMIA-USDT,buy,13.4,-35.34,,,0.0783,True,True,,False,,3,44.2,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.162,6.066,6.1,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-13T09:42:37.003325-05:00,rsi_extreme,LUMIA-USDT,buy,13.4,-35.44,,,0.0782,True,True,,False,,4,44.2,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.292,5.946,6.1,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-13T11:44:22.039821-05:00,rsi_extreme,LUMIA-USDT,buy,13.9,-36.49,,bear,0.0769,True,True,False,False,,5,48.3,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,2.432,6.476,9.3,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-13T13:17:36.538937-05:00,rsi_extreme,LAB-USDT,buy,14.9,-50.33,,bear,0.226,True,True,False,False,,1,45.5,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,7.035,2.655,0.7,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-13T13:44:48.373224-05:00,rsi_extreme,LUMIA-USDT,buy,14.1,-36.44,,bear,0.0762,True,True,False,False,,6,51.7,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.339,5.617,7.3,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-13T15:47:57.883548-05:00,rsi_extreme,LUMIA-USDT,buy,14.8,-36.8,,bear,0.0749,True,True,False,False,,7,54.4,trending_strong,bull_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,3.097,5.381,14.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-13T23:58:41.483170-05:00,rsi_extreme,ALCH-USDT,buy,14.9,-35.32,,,0.0343,True,True,,False,,1,38.8,trending_strong,bull_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,1.166,5.16,3.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-14T01:59:37.190413-05:00,rsi_extreme,ALCH-USDT,buy,14.5,-37.79,,,0.0333,True,True,,False,,2,43.8,trending_strong,bull_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,1.471,5.105,2.8,no,,,loss_sl,-1.0
2026-07-14T04:00:50.133128-05:00,rsi_extreme,ALCH-USDT,buy,14.0,-38.17,,,0.0328,True,True,,False,,3,49.5,trending_strong,bull_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,3.415,7.165,5.9,no,,,loss_sl,-1.0
2026-07-14T06:17:17.517930-05:00,rsi_extreme,IBM-USDT,buy,5.3,-17.02,,,240.15,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-14T08:00:28.713612-05:00,oraclealgo,BTC-USDT,buy,,,,stale-bear,63836.5,,,,,1,2,,,bull_indecisive,no_bias,tp_then_be,1.0,0.667,2.763,0.401,58.3,,,,tp_then_be,0.5
2026-07-14T08:18:30.289887-05:00,rsi_extreme,IBM-USDT,buy,8.5,-21.81,,,226.6,True,True,,False,,2,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-14T09:09:42.899961-05:00,rsi_extreme,B3-USDT,sell,93.3,42.13,,,0.000681,True,True,,False,,1,48.3,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,4.112,11.821,0.0,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-14T10:19:07.718278-05:00,rsi_extreme,IBM-USDT,buy,6.3,-26.97,,,215.44,True,True,,False,,3,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-14T12:19:34.684410-05:00,rsi_extreme,IBM-USDT,buy,10.5,-24.92,,bull,219.0,True,True,True,False,,4,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-14T14:22:51.861302-05:00,rsi_extreme,IBM-USDT,buy,14.9,-23.89,,bull,221.71,True,True,True,False,,5,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-14T16:24:16.149827-05:00,rsi_extreme,IBM-USDT,buy,15.0,-24.3,,bull,219.63,True,True,True,False,,6,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-14T18:25:43.452669-05:00,rsi_extreme,IBM-USDT,buy,15.0,-23.95,,bull,219.36,True,True,True,False,,7,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-15T00:42:47.603690-05:00,rsi_extreme,AKE-USDT,sell,94.7,59.12,,,0.000304,True,True,,False,,1,37.8,trending_strong,bull_trending_moderate,macro_trend,tp_then_be,2.5,0.5,6.579,3.553,0.1,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-15T02:44:46.730248-05:00,rsi_extreme,AKE-USDT,sell,98.1,158.03,,,0.0005,True,False,,False,,2,48.8,trending_strong,bull_trending_moderate,over_chased,loss_sl,-5.0,-1.0,2.32,6.4,0.1,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-15T09:22:16.071543-05:00,rsi_extreme,FLOCK-USDT,sell,92.3,22.88,,,0.0391,True,True,,False,,1,45.3,trending_strong,bull_trending_moderate,macro_trend,win_full,7.5,1.5,10.486,1.586,7.8,yes,win_full,1.5,win_full,1.375
2026-07-15T11:45:31.303610-05:00,rsi_extreme,SNXX-USDT,buy,15.0,-30.48,,,16.47,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-15T15:22:56.980920-05:00,rsi_extreme,ROAM-USDT,sell,90.3,54.53,,,0.0118,True,True,,False,,1,36.5,trending_strong,bull_trending_strong,sell_regime,loss_sl,-5.0,-1.0,39.737,5.661,0.0,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-16T03:01:24.821225-05:00,oraclealgo,BTC-USDT,sell,,,,stale-bull,64215.0,,,,,1,1,,,bull_trending_moderate,no_bias,tp_then_be,1.0,0.667,2.619,1.068,33.8,,,,tp_then_be,0.5
2026-07-16T03:01:25.372777-05:00,oraclealgo,BTC-USDT,sell,,,BOS,stale-bull,64215.0,,,,,2,2,,,bull_trending_moderate,no_bias,tp_then_be,1.0,0.667,2.619,1.068,33.8,,,,tp_then_be,0.5
2026-07-16T03:50:13.688449-05:00,rsi_extreme,BLUAI-USDT,buy,10.2,-21.14,,,0.0135,True,True,,False,,1,25.4,trending_moderate,bull_trending_moderate,macro_trend,tp_then_be,2.5,0.5,9.022,8.385,0.6,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-16T10:13:27.603121-05:00,rsi_extreme,AAOI-USDT,buy,14.8,-9.48,,,101.13,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T11:00:38.280669-05:00,rsi_extreme,GWEI-USDT,buy,14.6,-17.04,,,0.0357,True,True,,False,,1,31.1,trending_strong,bull_trending_moderate,macro_trend,tp_then_be,2.5,0.5,8.768,3.361,7.5,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-16T11:17:24.350272-05:00,rsi_extreme,AXTI-USDT,buy,14.1,-11.07,,,46.28,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T11:50:51.174233-05:00,rsi_extreme,NBIS-USDT,buy,15.0,-10.82,,,174.28,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T12:13:50.773546-05:00,rsi_extreme,AAOI-USDT,buy,12.0,-9.82,,,99.58,True,True,,False,,2,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T13:02:21.886916-05:00,rsi_extreme,CRO-USDT,sell,91.9,21.19,,,0.0675,True,True,,False,,1,54.3,trending_strong,bull_trending_moderate,macro_trend,win_full,7.5,1.5,12.296,3.319,0.2,yes,win_full,1.5,win_full,1.375
2026-07-16T13:17:38.401415-05:00,rsi_extreme,AXTI-USDT,buy,12.4,-15.78,,,45.32,True,True,,False,,2,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T15:04:26.731744-05:00,rsi_extreme,BLUAI-USDT,buy,14.2,-39.51,,,0.0103,True,True,,False,,2,50.8,trending_strong,bull_trending_moderate,macro_trend,tp_then_be,2.5,0.5,10.311,0.039,2.9,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-16T17:07:58.696397-05:00,rsi_extreme,BLUAI-USDT,buy,15.0,-38.5,,,0.0105,True,True,,False,,3,54.4,trending_strong,bull_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,2.543,5.829,2.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-16T19:00:34.202523-05:00,oraclealgo,BTC-USDT,sell,,,BOS,stale-bull,63787.6,,,,,1,3,,,bull_trending_moderate,no_bias,loss_sl,-1.5,-1.0,1.967,1.519,45.2,,,,open,-0.665
2026-07-16T19:14:18.193390-05:00,rsi_extreme,MRVL-USDT,buy,14.2,-10.78,,,183.75,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T19:28:02.720335-05:00,rsi_extreme,SNDK-USDT,buy,15.0,-14.42,,,1353.35,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T20:48:26.976649-05:00,rsi_extreme,SNXX-USDT,buy,15.0,-27.32,,,13.3,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T21:14:19.369930-05:00,rsi_extreme,MRVL-USDT,buy,12.7,-10.71,,,182.54,True,True,,False,,2,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-16T23:19:01.547685-05:00,rsi_extreme,QQQ-USDT,buy,14.9,-2.96,,,698.05,True,True,,False,,1,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-16T23:24:58.328680-05:00,rsi_extreme,MRVL-USDT,buy,15.0,-11.59,,,181.82,True,True,,False,,3,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-17T00:32:45.604730-05:00,rsi_extreme,GRAM-USDT,buy,12.4,-9.58,,,1.423,True,True,,True,,1,60.5,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,8.925,4.364,54.7,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-17T01:47:30.254778-05:00,rsi_extreme,QQQ-USDT,buy,13.1,-3.04,,,696.06,True,True,,False,,2,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-17T03:32:11.344719-05:00,rsi_extreme,SOXL-USDT,buy,14.8,-19.77,,bear,123.42,True,True,False,False,,1,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-17T03:48:26.015350-05:00,rsi_extreme,QQQ-USDT,buy,10.9,-3.22,,bear,692.67,True,True,False,False,,3,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-17T06:31:57.018607-05:00,rsi_extreme,BANK-USDT,sell,90.1,38.51,,bear,0.0859,True,True,True,False,,1,64.6,trending_strong,bull_indecisive,pending_confirm,win_full,7.5,1.5,14.133,2.352,0.5,yes,win_full,1.5,win_full,1.375
2026-07-17T13:00:27.317384-05:00,oraclealgo,BTC-USDT,buy,,,,stale-bear,63999.9,,,,,1,2,,,bull_indecisive,no_bias,open,2.275,1.516,2.661,0.416,72.0,,,,open,1.137
2026-07-18T07:01:33.273964-05:00,oraclealgo,BTC-USDT,buy,,,MSS,stale-bear,64103.5,,,,,1,2,,,bull_ranging_calm,no_bias,open,2.693,1.796,3.611,0.577,72.0,,,,open,1.347
2026-07-19T14:45:52.217611-05:00,rsi_extreme,ZEREBRO-USDT,sell,90.5,25.21,,,0.0423,True,True,,False,,1,49.2,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.071,5.045,2.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-19T16:30:47.230062-05:00,rsi_extreme,PUMPFUN-USDT,sell,90.1,16.51,,,0.001914,True,True,,False,,1,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-19T16:49:57.219105-05:00,rsi_extreme,ZEREBRO-USDT,sell,90.2,29.88,,,0.0439,True,True,,False,,2,53.2,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,2.574,11.26,2.8,no,,,loss_sl,-1.0
2026-07-19T17:57:01.510866-05:00,rsi_extreme,ACE-USDT,sell,93.0,48.46,,,0.0955,True,True,,False,,1,35.0,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,5.707,2.618,0.4,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-19T18:34:54.690231-05:00,rsi_extreme,PUMPFUN-USDT,sell,91.5,17.96,,,0.001962,True,True,,False,,2,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-19T19:32:32.617203-05:00,rsi_extreme,ZEREBRO-USDT,sell,90.1,40.54,,,0.0475,True,True,,False,,3,59.6,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,5.267,2.827,0.9,yes,win_full,1.5,tp_then_be,0.375
2026-07-19T20:34:40.209933-05:00,rsi_extreme,PUMPFUN-USDT,sell,91.2,20.98,,,0.001996,True,True,,False,,3,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-20T01:01:09.398731-05:00,oraclealgo,BTC-USDT,sell,,,MSS,stale-bull,64104.3,,,,,1,1,,,bull_indecisive,no_bias,loss_sl,-1.5,-1.0,0.578,1.509,5.9,,,,loss_sl,-1.0
2026-07-20T01:01:10.054869-05:00,oraclealgo,BTC-USDT,sell,,,,stale-bull,64104.3,,,,,2,2,,,bull_indecisive,no_bias,loss_sl,-1.5,-1.0,0.578,1.509,5.9,,,,loss_sl,-1.0
2026-07-20T01:30:44.848523-05:00,rsi_extreme,ANTHROPIC-USDT,buy,15.0,-13.29,,,1399.38,True,True,,False,,1,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-20T06:25:16.092524-05:00,rsi_extreme,HANA-USDT,sell,90.6,37.26,,,0.0503,True,True,,False,,1,37.5,trending_strong,bull_indecisive,pending_confirm,win_full,7.5,1.5,13.517,3.02,0.8,yes,win_full,1.5,win_full,1.375
2026-07-20T07:01:22.322988-05:00,oraclealgo,BTC-USDT,buy,,,,stale-bull,64954.7,,,,,1,3,,,bull_indecisive,no_bias,open,1.47,0.98,3.078,1.352,72.0,,,,open,0.735
2026-07-20T11:00:31.978915-05:00,oraclealgo,BTC-USDT,buy,,,MSS,stale-bull,65600.0,,,,,1,4,,,bull_indecisive,no_bias,tp_then_be,1.0,0.667,2.064,0.849,44.9,,,,tp_then_be,0.5
2026-07-20T11:29:17.530209-05:00,rsi_extreme,HEMI-USDT,sell,91.3,36.24,,,0.006327,True,True,,False,,1,54.9,trending_strong,bull_indecisive,pending_confirm,win_full,7.5,1.5,10.7,0.348,2.6,yes,tp_then_be,0.5,win_full,1.375
2026-07-20T14:58:50.255237-05:00,rsi_extreme,NIGHT-USDT,buy,6.9,-29.63,,,0.0186,True,True,,False,,1,37.5,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,0.806,5.484,0.4,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-20T16:58:43.025251-05:00,rsi_extreme,NIGHT-USDT,buy,13.0,-31.42,,,0.0182,True,True,,False,,2,43.8,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,5.385,3.681,2.7,yes,loss_sl,-1.0,tp_then_be,0.375
2026-07-20T18:58:32.074911-05:00,rsi_extreme,NIGHT-USDT,buy,14.7,-31.64,,,0.0183,True,True,,False,,3,49.3,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,2.896,5.355,5.0,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-20T20:28:51.454361-05:00,rsi_extreme,ERA-USDT,sell,91.7,34.33,,,0.0848,True,True,,False,,1,32.9,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.486,8.184,0.7,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-20T22:31:15.647038-05:00,rsi_extreme,ERA-USDT,sell,95.8,76.54,,,0.109,True,True,,False,,2,41.2,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,9.862,3.422,0.8,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-20T23:31:53.305987-05:00,rsi_extreme,NIGHT-USDT,buy,15.0,-34.88,,,0.0175,True,True,,False,,4,58.0,trending_strong,bull_indecisive,pending_confirm,win_full,7.5,1.5,14.857,1.029,1.5,yes,win_full,1.5,win_full,1.375
2026-07-21T00:09:20.278175-05:00,rsi_extreme,LA-USDT,sell,90.2,25.9,,,0.0617,True,True,,False,,1,36.8,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,0.778,6.969,0.0,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-21T00:31:17.858866-05:00,rsi_extreme,ERA-USDT,sell,91.6,73.25,,,0.1048,True,True,,False,,3,49.1,trending_strong,bull_indecisive,pending_confirm,win_full,7.5,1.5,10.802,1.641,1.4,yes,win_full,1.5,win_full,1.375
2026-07-21T12:08:22.842633-05:00,rsi_extreme,AEHR-USDT,sell,90.0,26.51,,,97.89,True,True,,False,,1,,,bull_trending_strong,sell_regime,no_data,,,,,,,,,,
2026-07-21T12:08:24.122661-05:00,rsi_extreme,CBRS-USDT,sell,90.3,18.19,,,207.62,True,True,,False,,1,,,bull_trending_strong,sell_regime,no_data,,,,,,,,,,
2026-07-21T14:19:16.299972-05:00,rsi_extreme,CBRS-USDT,sell,90.6,17.63,,,208.59,True,True,,False,,2,,,bull_trending_strong,sell_regime,no_data,,,,,,,,,,
2026-07-21T14:19:17.630416-05:00,rsi_extreme,CBRS-USDT,sell,90.6,17.6,,,208.53,True,True,,False,,3,,,bull_trending_strong,sell_regime,no_data,,,,,,,,,,
2026-07-21T14:59:18.589610-05:00,rsi_extreme,AEHR-USDT,sell,90.1,27.63,,,98.98,True,True,,False,,2,,,bull_trending_strong,sell_regime,no_data,,,,,,,,,,
2026-07-22T01:00:36.132800-05:00,oraclealgo,BTC-USDT,sell,,,MSS,stale-bull,65985.1,,,,,1,1,,,bull_trending_strong,no_bias,open,2.471,1.648,3.407,0.618,72.0,,,,open,1.236
2026-07-22T03:31:53.809061-05:00,rsi_extreme,RE-USDT,sell,90.0,27.12,,,0.4645,True,True,,False,,1,51.0,trending_strong,bull_trending_strong,sell_regime,loss_sl,-5.0,-1.0,2.648,5.468,3.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-22T05:34:41.351816-05:00,rsi_extreme,RE-USDT,sell,91.0,28.18,,,0.4758,True,True,,False,,2,54.9,trending_strong,bull_trending_strong,sell_regime,loss_sl,-5.0,-1.0,4.813,9.164,29.3,yes,loss_sl,-1.0,tp_then_be,0.375
2026-07-22T08:00:50.849956-05:00,oraclealgo,BTC-USDT,sell,,,,stale-bull,65606.6,,,,,1,2,,,bull_trending_strong,no_bias,open,2.127,1.418,2.85,1.199,72.0,,,,open,1.064
2026-07-22T12:19:29.697519-05:00,rsi_extreme,B2-USDT,buy,13.3,-14.47,,,0.444,True,True,,False,,1,33.1,trending_strong,bull_trending_strong,macro_trend,loss_sl,-5.0,-1.0,9.887,5.045,0.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-22T16:00:35.524529-05:00,rsi_extreme,GOOGL-USDT,buy,9.7,-4.89,,,331.3,True,True,,False,,1,,,bull_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-07-22T23:01:18.681697-05:00,oraclealgo,BTC-USDT,sell,,,BOS,stale-bull,65596.0,,,,,1,3,,,bull_trending_moderate,no_bias,open,1.805,1.204,2.834,0.341,72.0,,,,open,0.903
2026-07-23T03:01:50.169981-05:00,rsi_extreme,DEXE-USDT,buy,12.8,-27.48,,,3.43,True,True,,False,,1,54.9,trending_strong,bull_trending_moderate,macro_trend,win_full,7.5,1.5,11.079,0.0,2.8,yes,win_full,1.5,win_full,1.375
2026-07-23T07:28:21.123677-05:00,rsi_extreme,TSLA-USDT,buy,14.9,-7.85,,bear,346.77,True,True,False,False,,1,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-23T08:50:01.436855-05:00,rsi_extreme,GOOGL-USDT,buy,14.8,-8.39,,bear,319.69,True,True,False,False,,2,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-23T09:29:11.906719-05:00,rsi_extreme,TSLA-USDT,buy,6.4,-14.12,,bear,324.51,True,True,False,False,,2,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-23T11:07:56.751423-05:00,rsi_extreme,DEXE-USDT,buy,15.0,-44.64,,bear,2.48,True,True,False,False,,2,52.1,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,6.774,1.855,0.2,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-23T11:19:37.701241-05:00,rsi_extreme,TSLL-USDT,buy,11.1,-27.11,,bear,8.12,True,True,False,False,,1,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-23T11:28:42.987682-05:00,rsi_extreme,TSLA-USDT,buy,10.4,-13.58,,bear,325.93,True,True,False,False,,3,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-23T12:48:01.817070-05:00,rsi_extreme,BCH-USDT,buy,15.0,-4.17,,,211.5,True,True,,True,,1,40.4,trending_strong,bull_indecisive,pending_confirm,open,1.409,0.282,1.485,1.716,72.0,no,,,open,0.282
2026-07-23T13:22:59.535362-05:00,rsi_extreme,TSLL-USDT,buy,8.9,-28.74,,,7.86,True,True,,False,,2,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-23T13:24:19.102962-05:00,rsi_extreme,DEXE-USDT,buy,14.9,-52.59,,,2.16,True,True,,False,,3,76.0,trending_strong,bull_indecisive,pending_confirm,win_full,7.5,1.5,11.806,4.028,0.9,yes,win_full,1.5,win_full,1.375
